timestamp,values
2013-02-17T11:30:23-08:00,74.350998
2013-02-17T11:51:45-08:00,74.350998
2013-02-17T11:53:03-08:00,74.350998
2013-02-17T11:54:19-08:00,74.350998
2013-02-17T11:55:36-08:00,74.350998
2013-02-17T11:56:53-08:00,74.350998
2013-02-17T11:58:10-08:00,74.350998
2013-02-17T11:59:27-08:00,74.350998
2013-02-17T12:00:44-08:00,74.350998
2013-02-17T12:02:01-08:00,74.350998
2013-02-17T12:03:17-08:00,74.350998
2013-02-17T12:10:01-08:00,74.350998
2013-02-17T12:11:17-08:00,74.350998
2013-02-17T12:12:34-08:00,74.350998
2013-02-17T12:13:51-08:00,74.350998
2013-02-17T12:15:08-08:00,74.350998
2013-02-17T12:16:25-08:00,74.350998
2013-02-17T12:17:41-08:00,74.350998
2013-02-17T12:18:58-08:00,74.350998
2013-02-17T12:20:15-08:00,74.350998
2013-02-17T12:21:31-08:00,74.350998
2013-02-17T12:22:48-08:00,74.350998
2013-02-17T12:24:05-08:00,74.350998
2013-02-17T12:25:22-08:00,74.350998
2013-02-17T12:26:39-08:00,74.350998
2013-02-17T12:27:55-08:00,74.350998
2013-02-17T12:29:12-08:00,74.350998
2013-02-17T12:30:29-08:00,74.350998
2013-02-17T12:31:45-08:00,74.350998
2013-02-17T12:33:02-08:00,74.350998
2013-02-17T12:34:19-08:00,74.350998
2013-02-17T12:35:36-08:00,74.350998
2013-02-17T12:36:52-08:00,74.350998
2013-02-17T12:38:09-08:00,74.350998
2013-02-17T12:39:26-08:00,74.350998
2013-02-17T12:40:43-08:00,74.350998
2013-02-17T12:41:59-08:00,74.350998
2013-02-17T12:43:16-08:00,74.350998
2013-02-17T12:44:33-08:00,74.350998
2013-02-17T12:45:49-08:00,74.350998
2013-02-17T12:47:06-08:00,74.350998
2013-02-17T12:48:23-08:00,74.350998
2013-02-17T12:49:40-08:00,74.350998
2013-02-17T12:50:56-08:00,74.350998
2013-02-17T12:52:13-08:00,74.350998
