timestamp,values
2013-02-17T11:30:26-08:00,70.184853
2013-02-17T11:51:46-08:00,70.184853
2013-02-17T11:53:03-08:00,70.184853
2013-02-17T11:54:19-08:00,70.184853
2013-02-17T11:55:36-08:00,70.184853
2013-02-17T11:56:53-08:00,70.184853
2013-02-17T11:58:10-08:00,70.184853
2013-02-17T11:59:27-08:00,70.184853
2013-02-17T12:00:44-08:00,70.184853
2013-02-17T12:02:01-08:00,70.184853
2013-02-17T12:03:18-08:00,70.184853
2013-02-17T12:10:01-08:00,70.184853
2013-02-17T12:11:17-08:00,70.184853
2013-02-17T12:12:34-08:00,70.184853
2013-02-17T12:13:51-08:00,70.184853
2013-02-17T12:15:08-08:00,70.184853
2013-02-17T12:16:25-08:00,70.184853
2013-02-17T12:17:41-08:00,70.184853
2013-02-17T12:18:58-08:00,70.184853
2013-02-17T12:20:15-08:00,70.184853
2013-02-17T12:21:32-08:00,70.184853
2013-02-17T12:22:48-08:00,70.184853
2013-02-17T12:24:05-08:00,70.184853
2013-02-17T12:25:22-08:00,70.184853
2013-02-17T12:26:39-08:00,70.184853
2013-02-17T12:27:55-08:00,70.184853
2013-02-17T12:29:12-08:00,70.184853
2013-02-17T12:30:29-08:00,70.184853
2013-02-17T12:31:45-08:00,70.184853
2013-02-17T12:33:02-08:00,70.184853
2013-02-17T12:34:19-08:00,70.184853
2013-02-17T12:35:36-08:00,70.184853
2013-02-17T12:36:53-08:00,70.184853
2013-02-17T12:38:09-08:00,70.184853
2013-02-17T12:39:26-08:00,70.184853
2013-02-17T12:40:43-08:00,70.184853
2013-02-17T12:41:59-08:00,70.184853
2013-02-17T12:43:16-08:00,70.184853
2013-02-17T12:44:33-08:00,70.184853
2013-02-17T12:45:50-08:00,70.184853
2013-02-17T12:47:06-08:00,70.184853
2013-02-17T12:48:23-08:00,70.184853
2013-02-17T12:49:40-08:00,70.184853
2013-02-17T12:50:57-08:00,70.184853
2013-02-17T12:52:13-08:00,70.184853
2013-02-17T12:53:30-08:00,70.184853
2013-02-17T12:54:47-08:00,70.184853
2013-02-17T12:56:04-08:00,70.184853
2013-02-17T12:57:20-08:00,70.184853
2013-02-17T12:58:37-08:00,70.184853
2013-02-17T12:59:54-08:00,70.184853
2013-02-17T13:01:10-08:00,70.184853
2013-02-17T13:02:27-08:00,70.184853
2013-02-17T13:03:44-08:00,70.184853
2013-02-17T13:05:01-08:00,70.184853
2013-02-17T13:06:18-08:00,70.184853
2013-02-17T13:07:34-08:00,70.184853
2013-02-17T13:08:51-08:00,70.184853
2013-02-17T13:10:08-08:00,70.184853
2013-02-17T13:11:24-08:00,70.184853
2013-02-17T13:12:41-08:00,70.184853
2013-02-17T13:13:58-08:00,70.184853
2013-02-17T13:15:15-08:00,70.184853
2013-02-17T13:16:31-08:00,70.184853
2013-02-17T13:17:48-08:00,70.184853
2013-02-17T13:19:05-08:00,70.184853
2013-02-17T13:20:22-08:00,70.184853
2013-02-17T13:21:38-08:00,70.184853
2013-02-17T13:22:55-08:00,70.184853
2013-02-17T13:24:12-08:00,70.184853
2013-02-17T13:25:28-08:00,70.184853
2013-02-17T13:26:45-08:00,70.184853
2013-02-17T13:28:02-08:00,70.184853
2013-02-17T13:29:19-08:00,70.184853
2013-02-17T13:30:35-08:00,70.184853
2013-02-17T13:31:52-08:00,70.184853
2013-02-17T13:33:09-08:00,70.184853
2013-02-17T13:34:25-08:00,70.184853
2013-02-17T13:35:42-08:00,70.184853
2013-02-17T13:36:59-08:00,70.184853
2013-02-17T13:38:12-08:00,70.184853
2013-02-17T13:39:23-08:00,70.184853
2013-02-17T13:40:34-08:00,70.184853
2013-02-17T13:41:45-08:00,70.184853
2013-02-17T13:42:56-08:00,70.184853
2013-02-17T13:44:07-08:00,70.184853
2013-02-17T13:45:17-08:00,70.184853
2013-02-17T13:46:28-08:00,70.184853
2013-02-17T13:47:39-08:00,70.184853
2013-02-17T13:48:50-08:00,70.184853
2013-02-17T13:50:01-08:00,70.184853
2013-02-17T13:51:12-08:00,70.184853
2013-02-17T13:52:23-08:00,70.184853
2013-02-17T13:53:34-08:00,70.184853
2013-02-17T13:54:45-08:00,70.184853
2013-02-17T13:55:56-08:00,70.184853
2013-02-17T13:57:07-08:00,70.184853
2013-02-17T13:58:18-08:00,70.184853
2013-02-17T13:59:29-08:00,70.184853
2013-02-17T14:00:40-08:00,70.184853
2013-02-17T14:01:50-08:00,70.184853
2013-02-17T14:03:01-08:00,70.184853
2013-02-17T14:04:12-08:00,70.184853
2013-02-17T14:05:24-08:00,70.184853
2013-02-17T14:06:35-08:00,70.184853
2013-02-17T14:07:46-08:00,70.184853
2013-02-17T14:08:57-08:00,70.184853
2013-02-17T14:10:08-08:00,70.184853
2013-02-17T14:11:19-08:00,70.184853
2013-02-17T14:12:30-08:00,70.184853
2013-02-17T14:13:41-08:00,70.184853
2013-02-17T14:14:52-08:00,70.184853
2013-02-17T14:16:03-08:00,70.184853
2013-02-17T14:17:14-08:00,70.184853
2013-02-17T14:18:25-08:00,70.184853
2013-02-17T14:19:35-08:00,70.184853
2013-02-17T14:20:46-08:00,70.184853
2013-02-17T14:21:57-08:00,70.184853
2013-02-17T14:23:09-08:00,70.184853
2013-02-17T14:24:20-08:00,70.688393
2013-02-17T14:25:31-08:00,70.688393
2013-02-17T14:26:42-08:00,70.688393
2013-02-17T14:27:53-08:00,70.688393
2013-02-17T14:29:04-08:00,70.688393
2013-02-17T14:30:15-08:00,70.688393
2013-02-17T14:31:26-08:00,70.688393
2013-02-17T14:32:37-08:00,70.688393
2013-02-17T14:33:49-08:00,70.688393
2013-02-17T14:34:59-08:00,70.688393
2013-02-17T14:36:10-08:00,70.688393
2013-02-17T14:37:21-08:00,70.688393
2013-02-17T14:38:32-08:00,70.688393
2013-02-17T14:39:43-08:00,70.688393
2013-02-17T14:40:54-08:00,70.688393
2013-02-17T14:42:05-08:00,70.688393
2013-02-17T14:43:16-08:00,70.688393
2013-02-17T14:44:28-08:00,70.688393
2013-02-17T14:45:39-08:00,70.688393
2013-02-17T14:46:50-08:00,70.688393
2013-02-17T14:48:01-08:00,70.688393
2013-02-17T14:49:12-08:00,70.688393
2013-02-17T14:50:23-08:00,70.688393
2013-02-17T14:51:34-08:00,70.688393
2013-02-17T14:52:44-08:00,70.688393
2013-02-17T14:53:55-08:00,70.688393
2013-02-17T14:55:07-08:00,70.688393
2013-02-17T14:56:18-08:00,70.688393
2013-02-17T14:57:29-08:00,70.688393
2013-02-17T14:58:40-08:00,70.688393
2013-02-17T14:59:51-08:00,70.688393
2013-02-17T15:01:02-08:00,70.688393
2013-02-17T15:02:13-08:00,70.688393
2013-02-17T15:03:24-08:00,70.688393
2013-02-17T15:04:35-08:00,70.688393
2013-02-17T15:05:47-08:00,70.688393
2013-02-17T15:06:58-08:00,70.688393
2013-02-17T15:08:08-08:00,70.688393
2013-02-17T15:09:19-08:00,70.688393
2013-02-17T15:10:30-08:00,70.688393
2013-02-17T15:11:41-08:00,70.688393
2013-02-17T15:12:52-08:00,70.688393
2013-02-17T15:14:03-08:00,70.688393
2013-02-17T15:15:14-08:00,70.688393
2013-02-17T15:16:25-08:00,71.191681
2013-02-17T15:17:36-08:00,71.191681
2013-02-17T15:18:47-08:00,71.191681
2013-02-17T15:19:58-08:00,71.191681
2013-02-17T15:21:10-08:00,71.191681
2013-02-17T15:22:21-08:00,71.191681
2013-02-17T15:23:32-08:00,71.191681
2013-02-17T15:24:42-08:00,71.191681
2013-02-17T15:25:53-08:00,71.191681
2013-02-17T15:27:04-08:00,71.191681
2013-02-17T15:28:15-08:00,71.191681
2013-02-17T15:29:26-08:00,71.191681
2013-02-17T15:30:37-08:00,71.191681
2013-02-17T15:31:48-08:00,71.191681
2013-02-17T15:32:59-08:00,71.191681
2013-02-17T15:34:10-08:00,71.191681
2013-02-17T15:35:21-08:00,71.191681
2013-02-17T15:36:32-08:00,71.191681
2013-02-17T15:37:43-08:00,71.191681
2013-02-17T15:38:54-08:00,71.191681
2013-02-17T15:40:05-08:00,71.191681
2013-02-17T15:41:16-08:00,71.191681
2013-02-17T15:42:27-08:00,71.191681
2013-02-17T15:43:37-08:00,71.191681
2013-02-17T15:44:49-08:00,71.191681
2013-02-17T15:46:00-08:00,71.191681
2013-02-17T15:47:11-08:00,71.191681
2013-02-17T15:48:22-08:00,71.191681
2013-02-17T15:49:33-08:00,71.191681
2013-02-17T15:50:44-08:00,71.191681
2013-02-17T15:51:55-08:00,71.191681
2013-02-17T15:53:06-08:00,71.191681
2013-02-17T15:54:17-08:00,71.191681
2013-02-17T15:55:28-08:00,71.191681
2013-02-17T15:56:39-08:00,71.191681
2013-02-17T15:57:50-08:00,71.191681
2013-02-17T15:59:01-08:00,71.191681
2013-02-17T16:00:11-08:00,71.191681
2013-02-17T16:01:22-08:00,71.191681
2013-02-17T16:02:33-08:00,71.191681
2013-02-17T16:03:44-08:00,71.191681
2013-02-17T16:04:55-08:00,71.191681
2013-02-17T16:06:06-08:00,71.191681
2013-02-17T16:07:18-08:00,71.191681
2013-02-17T16:08:29-08:00,71.191681
2013-02-17T16:09:40-08:00,71.191681
2013-02-17T16:10:51-08:00,71.191681
2013-02-17T16:12:02-08:00,71.191681
2013-02-17T16:13:13-08:00,71.191681
2013-02-17T16:14:24-08:00,71.191681
2013-02-17T16:15:34-08:00,71.191681
2013-02-17T16:16:44-08:00,71.191681
2013-02-17T16:17:55-08:00,71.191681
2013-02-17T16:19:07-08:00,71.191681
2013-02-17T16:20:18-08:00,71.191681
2013-02-17T16:21:29-08:00,71.191681
2013-02-17T16:22:40-08:00,71.191681
2013-02-17T16:23:51-08:00,71.191681
2013-02-17T16:25:02-08:00,71.191681
2013-02-17T16:26:13-08:00,71.191681
2013-02-17T16:27:24-08:00,71.191681
2013-02-17T16:28:35-08:00,71.191681
2013-02-17T16:29:46-08:00,71.191681
2013-02-17T16:30:57-08:00,71.191681
2013-02-17T16:32:08-08:00,71.191681
2013-02-17T16:33:18-08:00,71.191681
2013-02-17T16:34:29-08:00,71.191681
2013-02-17T16:35:40-08:00,71.191681
2013-02-17T16:36:51-08:00,71.191681
2013-02-17T16:38:02-08:00,71.191681
2013-02-17T16:39:14-08:00,71.191681
2013-02-17T16:40:25-08:00,71.191681
2013-02-17T16:41:36-08:00,71.191681
2013-02-17T16:42:47-08:00,71.191681
2013-02-17T16:43:58-08:00,71.191681
2013-02-17T16:45:09-08:00,71.191681
2013-02-17T16:46:20-08:00,71.191681
2013-02-17T16:47:31-08:00,71.191681
2013-02-17T16:48:42-08:00,70.691475
2013-02-17T16:49:53-08:00,70.691475
2013-02-17T16:51:03-08:00,70.691475
2013-02-17T16:52:14-08:00,70.691475
2013-02-17T16:53:25-08:00,70.691475
2013-02-17T16:54:36-08:00,70.691475
2013-02-17T16:55:48-08:00,70.691475
2013-02-17T16:56:59-08:00,70.691475
2013-02-17T16:58:10-08:00,70.691475
2013-02-17T16:59:21-08:00,70.691475
2013-02-17T17:00:32-08:00,70.691475
2013-02-17T17:01:43-08:00,70.691475
2013-02-17T17:02:55-08:00,70.691475
2013-02-17T17:04:06-08:00,70.691475
2013-02-17T17:05:17-08:00,70.691475
2013-02-17T17:06:28-08:00,70.691475
2013-02-17T17:07:38-08:00,70.691475
2013-02-17T17:08:49-08:00,70.691475
2013-02-17T17:10:00-08:00,70.691475
2013-02-17T17:11:12-08:00,70.691475
2013-02-17T17:12:23-08:00,70.691475
2013-02-17T17:13:34-08:00,70.691475
2013-02-17T17:14:45-08:00,70.691475
2013-02-17T17:15:57-08:00,70.691475
2013-02-17T17:17:08-08:00,70.691475
2013-02-17T17:18:19-08:00,70.691475
2013-02-17T17:19:31-08:00,70.691475
2013-02-17T17:20:42-08:00,70.691475
2013-02-17T17:21:53-08:00,70.691475
2013-02-17T17:23:04-08:00,70.691475
2013-02-17T17:24:15-08:00,70.691475
2013-02-17T17:25:26-08:00,70.691475
2013-02-17T17:26:37-08:00,70.691475
2013-02-17T17:27:49-08:00,70.691475
2013-02-17T17:29:00-08:00,70.691475
2013-02-17T17:30:11-08:00,70.691475
2013-02-17T17:31:23-08:00,70.691475
2013-02-17T17:32:34-08:00,70.691475
2013-02-17T17:33:45-08:00,70.691475
2013-02-17T17:34:57-08:00,70.691475
2013-02-17T17:36:08-08:00,70.691475
2013-02-17T17:37:19-08:00,70.691475
2013-02-17T17:38:30-08:00,70.691475
2013-02-17T17:39:41-08:00,70.691475
2013-02-17T17:40:53-08:00,70.691475
2013-02-17T17:42:04-08:00,70.691475
2013-02-17T17:43:15-08:00,70.691475
2013-02-17T17:44:27-08:00,70.691475
2013-02-17T17:45:38-08:00,70.691475
2013-02-17T17:46:49-08:00,70.691475
2013-02-17T17:48:01-08:00,70.691475
2013-02-17T17:49:12-08:00,70.691475
2013-02-17T17:50:23-08:00,70.691475
2013-02-17T17:51:35-08:00,70.691475
2013-02-17T17:52:46-08:00,70.691475
2013-02-17T17:53:57-08:00,70.691475
2013-02-17T17:55:07-08:00,70.691475
2013-02-17T17:56:19-08:00,70.691475
2013-02-17T17:57:30-08:00,70.691475
2013-02-17T17:58:41-08:00,70.691475
2013-02-17T17:59:53-08:00,70.691475
2013-02-17T18:01:04-08:00,70.691475
2013-02-17T18:02:15-08:00,70.691475
2013-02-17T18:03:27-08:00,70.691475
2013-02-17T18:04:38-08:00,70.691475
2013-02-17T18:05:49-08:00,70.691475
2013-02-17T18:07:01-08:00,70.691475
2013-02-17T18:08:12-08:00,70.691475
2013-02-17T18:09:23-08:00,70.691475
2013-02-17T18:10:34-08:00,70.691475
2013-02-17T18:11:45-08:00,70.691475
2013-02-17T18:12:56-08:00,70.691475
2013-02-17T18:14:07-08:00,70.691475
2013-02-17T18:15:19-08:00,70.691475
2013-02-17T18:16:30-08:00,70.691475
2013-02-17T18:17:42-08:00,70.691475
2013-02-17T18:18:53-08:00,70.691475
2013-02-17T18:20:04-08:00,70.691475
2013-02-17T18:21:15-08:00,70.691475
2013-02-17T18:22:27-08:00,70.691475
2013-02-17T18:23:38-08:00,70.691475
2013-02-17T18:24:49-08:00,70.691475
2013-02-17T18:26:01-08:00,70.691475
2013-02-17T18:27:11-08:00,70.691475
2013-02-17T18:28:23-08:00,70.691475
2013-02-17T18:29:34-08:00,70.691475
2013-02-17T18:30:45-08:00,70.691475
2013-02-17T18:31:57-08:00,70.691475
2013-02-17T18:33:08-08:00,70.691475
2013-02-17T18:34:19-08:00,70.691475
2013-02-17T18:35:31-08:00,70.691475
2013-02-17T18:36:42-08:00,70.691475
2013-02-17T18:37:53-08:00,70.691475
2013-02-17T18:39:05-08:00,70.691475
2013-02-17T18:40:16-08:00,70.691475
2013-02-17T18:41:28-08:00,70.691475
2013-02-17T18:42:41-08:00,70.691475
2013-02-17T18:43:55-08:00,70.691475
2013-02-18T13:02:18-08:00,70.188477
2013-02-18T13:03:35-08:00,70.188477
2013-02-18T13:04:52-08:00,70.188477
2013-02-18T13:06:09-08:00,70.188477
2013-02-18T13:07:26-08:00,70.188477
2013-02-18T13:08:43-08:00,70.188477
2013-02-18T13:10:00-08:00,70.697136
2013-02-18T13:11:17-08:00,70.697136
2013-02-18T13:12:34-08:00,70.697136
2013-02-18T13:13:50-08:00,70.697136
2013-02-18T13:15:07-08:00,70.697136
2013-02-18T13:16:24-08:00,70.697136
2013-02-18T13:17:41-08:00,70.697136
2013-02-18T13:18:58-08:00,70.697136
2013-02-18T13:20:15-08:00,70.697136
2013-02-18T13:21:32-08:00,70.697136
2013-02-18T13:22:49-08:00,70.697136
2013-02-18T13:24:01-08:00,70.697136
2013-02-18T13:25:12-08:00,70.697136
2013-02-18T13:26:23-08:00,70.697136
2013-02-18T13:27:33-08:00,70.697136
2013-02-18T13:28:44-08:00,70.697136
2013-02-18T13:29:55-08:00,70.697136
2013-02-18T13:31:05-08:00,70.697136
2013-02-18T13:32:16-08:00,70.697136
2013-02-18T13:33:26-08:00,70.697136
2013-02-18T13:34:37-08:00,70.697136
2013-02-18T13:35:48-08:00,70.697136
2013-02-18T13:36:58-08:00,70.697136
2013-02-18T13:38:09-08:00,70.697136
2013-02-18T13:39:19-08:00,70.697136
2013-02-18T13:40:30-08:00,70.697136
2013-02-18T13:41:42-08:00,70.697136
2013-02-18T13:42:52-08:00,70.697136
2013-02-18T13:44:03-08:00,70.697136
2013-02-18T13:45:13-08:00,70.697136
2013-02-18T13:46:24-08:00,70.697136
2013-02-18T13:47:34-08:00,70.697136
2013-02-18T13:48:45-08:00,70.697136
2013-02-18T13:49:56-08:00,70.697136
2013-02-18T13:51:06-08:00,70.697136
2013-02-18T13:52:17-08:00,70.697136
2013-02-18T13:53:28-08:00,70.697136
2013-02-18T13:54:38-08:00,70.697136
2013-02-18T13:55:49-08:00,70.697136
2013-02-18T13:56:59-08:00,70.697136
2013-02-18T13:58:10-08:00,70.697136
2013-02-18T13:59:20-08:00,70.697136
2013-02-18T14:00:31-08:00,70.697136
2013-02-18T14:01:42-08:00,70.697136
2013-02-18T14:02:52-08:00,70.697136
2013-02-18T14:04:03-08:00,70.697136
2013-02-18T14:05:14-08:00,70.697136
2013-02-18T14:06:24-08:00,70.697136
2013-02-18T14:07:35-08:00,70.697136
2013-02-18T14:08:46-08:00,70.697136
2013-02-18T14:09:56-08:00,70.697136
2013-02-18T14:11:07-08:00,70.697136
2013-02-18T14:12:18-08:00,70.697136
2013-02-18T14:13:28-08:00,70.697136
2013-02-18T14:14:38-08:00,70.697136
2013-02-18T14:15:49-08:00,70.697136
2013-02-18T14:17:00-08:00,70.697136
2013-02-18T14:18:10-08:00,70.697136
2013-02-18T14:19:21-08:00,70.697136
2013-02-18T14:20:32-08:00,71.205154
2013-02-18T14:21:42-08:00,71.205154
2013-02-18T14:22:53-08:00,71.205154
2013-02-18T14:24:03-08:00,71.205154
2013-02-18T14:25:14-08:00,71.205154
2013-02-18T14:26:25-08:00,71.205154
2013-02-18T14:27:35-08:00,71.205154
2013-02-18T14:28:46-08:00,71.205154
2013-02-18T14:29:57-08:00,71.205154
2013-02-18T14:31:07-08:00,71.205154
2013-02-18T14:32:17-08:00,71.205154
2013-02-18T14:33:28-08:00,71.205154
2013-02-18T14:34:39-08:00,71.205154
2013-02-18T14:35:50-08:00,71.205154
2013-02-18T14:37:00-08:00,71.205154
2013-02-18T14:38:11-08:00,71.205154
2013-02-18T14:39:22-08:00,71.205154
2013-02-18T14:40:32-08:00,71.205154
2013-02-18T14:41:43-08:00,71.205154
2013-02-18T14:42:54-08:00,71.205154
2013-02-18T14:44:05-08:00,71.205154
2013-02-18T14:45:15-08:00,71.205154
2013-02-18T14:46:26-08:00,71.205154
2013-02-18T14:47:37-08:00,71.205154
2013-02-18T14:48:47-08:00,71.205154
2013-02-18T14:49:58-08:00,71.708145
2013-02-18T14:51:08-08:00,71.708145
2013-02-18T14:52:19-08:00,71.708145
2013-02-18T14:53:29-08:00,71.708145
2013-02-18T14:54:40-08:00,71.708145
2013-02-18T14:55:51-08:00,71.708145
2013-02-18T14:57:01-08:00,71.708145
2013-02-18T14:58:12-08:00,71.708145
2013-02-18T14:59:23-08:00,71.708145
2013-02-18T15:00:34-08:00,71.708145
2013-02-18T15:01:44-08:00,71.708145
2013-02-18T15:02:55-08:00,71.708145
2013-02-18T15:04:06-08:00,71.708145
2013-02-18T15:05:16-08:00,71.708145
2013-02-18T15:06:27-08:00,71.708145
2013-02-18T15:07:37-08:00,71.708145
2013-02-18T15:08:48-08:00,71.708145
2013-02-18T15:09:58-08:00,71.708145
2013-02-18T15:11:09-08:00,71.708145
2013-02-18T15:12:20-08:00,71.708145
2013-02-18T15:13:30-08:00,71.708145
2013-02-18T15:14:41-08:00,71.708145
2013-02-18T15:15:52-08:00,71.708145
2013-02-18T15:17:02-08:00,71.708145
2013-02-18T15:18:13-08:00,71.708145
2013-02-18T15:19:24-08:00,72.212318
2013-02-18T15:20:35-08:00,72.212318
2013-02-18T15:21:45-08:00,72.212318
2013-02-18T15:22:56-08:00,72.212318
2013-02-18T15:24:07-08:00,72.212318
2013-02-18T15:25:17-08:00,72.212318
2013-02-18T15:26:28-08:00,72.212318
2013-02-18T15:27:38-08:00,72.212318
2013-02-18T15:28:49-08:00,72.212318
2013-02-18T15:30:00-08:00,72.212318
2013-02-18T15:31:10-08:00,72.212318
2013-02-18T15:32:21-08:00,72.212318
2013-02-18T15:33:32-08:00,72.212318
2013-02-18T15:34:42-08:00,72.212318
2013-02-18T15:35:53-08:00,72.212318
2013-02-18T15:37:04-08:00,72.212318
2013-02-18T15:38:14-08:00,72.212318
2013-02-18T15:39:25-08:00,72.212318
2013-02-18T15:40:36-08:00,72.212318
